 (1.182385203792458469e+03+9.658341516475957178e+03j)
 (1.084400107767777011e-01+9.159759529862209512e-13j)
 (1.059158746555168146e-01+-7.278174243349986383e-13j)
 (9.935314154605796866e-02+-3.002430166985149637e-12j)
 (1.118243004197668755e-01+8.606014122696509959e-13j)
 (9.745841016004344604e-02+4.505305968320743457e-13j)
 (1.123984476747852401e-01+4.788903007079066245e-13j)
 (9.924606399118583722e-02+5.255602682841884527e-13j)
 (1.100814231133096649e-01+5.149292481317673292e-13j)
 (1.027862060376309034e-01+-2.050769191115365422e-12j)
 (1.066007670530015050e-01+5.951681039886041184e-13j)
 (1.066663657355886169e-01+-1.616557250896842264e-12j)
 (1.032322616677163879e-01+2.704476260889297661e-12j)
 (1.098732150073600117e-01+1.795542445234720878e-13j)
 (1.008224131984440386e-01+-1.247466856679828509e-12j)
 (1.118109544475651418e-01+-1.436477346923972624e-12j)
 (9.977940249950047191e-02+-2.544171599018724275e-14j)
 (1.123008040034018107e-01+1.975518684022409614e-12j)
 (1.001072417902061223e-01+1.575056939166533568e-13j)
 (1.115212994408384256e-01+-1.852760526463378958e-13j)
 (1.014989498992616701e-01+-1.788808270128929406e-12j)
 (1.098927367857626680e-01+1.042049531876199472e-12j)
 (1.034730813690460938e-01+-9.356438653474309724e-13j)
 (1.079319931439365610e-01+2.209741847333434349e-12j)
 (1.055218461579358613e-01+-2.302395285166664119e-12j)
 (1.061129122277820747e-01+-6.579526289664539624e-13j)
 (1.072362100449104072e-01+2.381022287023186916e-12j)
 (1.047641165526231599e-01+-2.259977673928755012e-13j)
 (1.083817211710396133e-01+-2.784167966102129507e-12j)
 (1.040234323667199728e-01+1.988057325862008211e-12j)
 (1.089143517682491930e-01+9.023647440598508473e-13j)
 (1.038509215090572535e-01+1.877766951016183144e-13j)
 (1.089429397124993676e-01+1.490268298826094697e-12j)
 (1.040863973896462014e-01+-2.952211925660586416e-12j)
 (1.086584826586492886e-01+-6.658965803800454715e-13j)
 (1.045269966466718659e-01+2.102028050806681807e-12j)
 (1.082568016802553518e-01+-1.173704334551797249e-12j)
 (1.049984240254306228e-01+1.968953762713080754e-12j)
 (1.078787876360031428e-01+-1.844155340688927698e-12j)
 (1.053996267498776701e-01+6.739038669848220162e-13j)
 (1.075831660246493460e-01+-2.060542981996622518e-12j)
 (1.057121376803009105e-01+8.239855959700181522e-13j)
 (1.073540894133338391e-01+3.079272050831907454e-12j)
 (1.059779872876934342e-01+-1.798536068529208895e-12j)
 (1.071342269396063501e-01+2.060693284244082466e-13j)
 (1.062597845439495758e-01+-1.190880112433177231e-12j)
 (1.068669685821124898e-01+8.985217827755345198e-13j)
 (1.066005223187554279e-01+-3.769950620724022870e-13j)
 (1.065306635068043878e-01+1.578372131618245912e-12j)
 (1.069982309928797781e-01+-3.509129985109614845e-13j)
 (1.061529823192844252e-01+-1.679178797744619595e-12j)
 (1.074033042222153067e-01+-1.018194464411529252e-12j)
 (1.058021541376228808e-01+2.100056377976356764e-12j)
 (1.077371453211952990e-01+-8.726164050316770758e-13j)
 (1.055606644987632237e-01+-4.578677936459564769e-13j)
 (1.079230675050442817e-01+1.137570438325053105e-12j)
 (1.054929477111804653e-01+1.299801566172845567e-12j)
 (1.079166550776331640e-01+-2.824875144802236140e-12j)
 (1.056198733188898203e-01+-1.314504079837788666e-12j)
 (1.077239861018329525e-01+4.844162459940781175e-12j)
 (1.059093902713794527e-01+-7.973974422587344707e-13j)
 (1.074013785591945158e-01+-2.590725670034789137e-12j)
